alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3,country,domain,last_15_days_mape
1.0,2.0,0.7668132537440322,0.008052045056392565,0.06626810335009409,0.0,0.19982749607001904,302.28276709595957,1.1913013197715632,46.01332317204822,0.7775641506184985,0.005488239932419185,Chile,,47.59228237075925
0.39158237509501215,1.4610675220854654,0.9831968181676636,0.01840619627003326,0.0003914805266793664,1.109068554805404,0.08732372282196621,131.5453435352527,2.1287315860698643,0.7820987560609539,2.0,0.0014578862956587321,Canada,Nunavut,1.9089713488707256
1.0,2.0,0.23098553254638696,0.02545261921492768,0.32,0.0,0.03950522880590382,122.48175695852518,6.2407453642530175,113.92460939594406,1.8714435277836188,0.027619010553521027,Brazil,,265.26570615627867
1.0,2.0,0.676797443258293,0.018514648277353718,0.32,0.0,0.07721991084966641,335.1312400029893,1.2105722838103752,98.49813224636335,0.4282912392264677,0.012214627174275655,Canada,Quebec,96.28862971615209
0.7346763135265351,2.0,1.0,0.008952468952109882,0.0305887154129624,0.0,0.2,127.68315510209683,2.1083495063318747,50.282539620831926,0.45053242128004767,0.021825622632522034,Australia,New South Wales,142.99857089929412
0.0,1.1305343416829108,0.7516237273812294,0.001880181252321922,0.0,0.8664248964885246,0.2,0.04032198320786664,1.6271124815519045,45.01219765512616,0.8987061461079122,0.739183605371692,Canada,New Brunswick,26.216376962774646
0.6437677801023833,1.3532731538143252,1.0,0.14878056606894827,0.27382855324754607,3.653055157544148,0.2,100.0464906431877,6.735834457284705,41.98194333192555,0.015902556318407868,0.009650402293567392,Chad,,185.85369923108723
1.0,2.0,0.660517619218569,0.0017365681480454587,0.26537353337311254,0.0,0.026718143019769342,412.66676719957803,1.7239346790354357,132.41136559670406,1.9215912943227407,0.0022264874866733896,Colombia,,35.51501246507701
0.8987314819846927,1.9999967262269764,1.0,0.0,0.0,3.565684214234352,0.116569200972055,158.80688453858502,7.595013476803915,78.72173126786947,0.018624928314238787,0.00025062984100678227,Bhutan,,4.151370761089297
0.5632228799688628,1.4246132997874676,1.0,0.010583797274750895,0.15057115507030264,0.0,0.2,447.99585196447765,3.6655168595260275,116.32932523965655,0.7721991160909738,0.005996161741727388,Canada,British Columbia,15.397198051095751
0.4918126511635531,1.3273392014668886,1.0,0.0876288535542985,0.11223979605582192,3.061033377159299,0.13899168156787958,446.99445140800003,5.998866222410958,23.420910900714798,0.7678949284038517,0.0007761404626476088,Congo,,58.289402161740234
0.252394120767941,0.9797320941995507,1.0,0.01692455000166926,0.07602255915114231,0.8722045482399187,0.021501422338765123,452.6419965634109,8.199364894703978,6.592923528665081,2.0,0.0024288061612175687,Azerbaijan,,80.76873267762612
0.3392095138924465,0.0,1.0,0.2756303942542815,0.04324273598959077,4.413033824600425,0.2,132.43428844592842,8.195553089907104,32.59122052086794,0.6108239747004882,0.006898446830944531,Canada,Saskatchewan,29.547612687902426
0.813491270434893,2.0,1.0,0.14274035165753196,0.04236708712649293,4.493510678060663,0.19429483154045507,81.21075595930054,4.619624289619752,151.19797039657027,0.5552331812138505,0.001566566818222426,Benin,,70.69900819253616
0.53653060354802,1.3438839094919919,0.4562586296478104,0.015266765200554033,9.764711675330773e-05,4.06076715260652,0.04162605488121395,141.6788805362648,4.1360403347375705,160.71935559335907,1.9767087043959486,0.000886440647387285,Cayman Islands,,50.43817562643865
1.0,2.0,0.6344578933263152,0.000615669101534877,0.23527551186129453,0.7624510856840158,0.08940165686727568,401.2207591338963,7.4518431337973485,193.87419412231247,0.21696927314042114,0.04311149649705193,China,,543.6108772175759
0.42166836631461174,0.5517341108259173,1.0,0.19530645262074034,0.10261738043522625,4.5,0.14547125157628,204.09324135101625,1.611097905138454,152.30561851548072,0.1253695470819025,0.0023887198609688063,Comoros,,12.27454826639962
0.019465911196677364,0.0,1.0,0.22958366256066656,0.014861847860658346,4.5,0.2,0.1065550537733081,8.22,1.2094758718145375,1.7350237229184218,1.0,Brunei,,1.1296819233506308
0.13233892700108696,0.0,1.0,0.002271126750865049,0.00019369591548940024,3.5886912691639736,0.1580700332541831,0.0,8.22,5.829732761393435,2.0,0.20899113670338068,Canada,Prince Edward Island,25.648389477265006
0.6020800433106624,1.301464442113534,1.0,0.009976064710133459,0.000356122682468929,3.298819065676569,0.2,0.0,5.531557249258671,34.79149700192621,1.7968073700200968,0.04852990274355625,Australia,Northern Territory,14.59051692872621
0.5193431681902508,0.0467562663815424,0.0,0.005520074691593546,0.0009333502441312702,1.0467237613394138,0.13710348773897377,75.49392974311452,2.3611701889125256,32.88125413349735,1.7157981446925046,0.00045734274569039866,Antigua and Barbuda,,499.9372139191146
1.0,0.02857255027875416,0.0,0.011516609046019699,0.1369874400135122,0.0,0.08811037158776318,186.56169402765505,7.5936316165276025,72.93401122984892,0.3048594133201368,0.015312883853484378,Canada,,6439.056594296194
0.0,0.0,1.0,1.0,0.0,4.5,0.0,0.0,1.5475621719029142,168.35133105516434,1.6302146147936583,0.0,Anguilla,,3.9910986906795025
0.527535330750458,1.4321286194931857,1.0,0.010638229573312286,0.0008737115169537013,0.03632772757481195,0.11345490273079167,453.52627036262686,5.097301809950128,22.673526041222146,1.000058983752627,0.0005024309307838047,Burundi,,4.489687113645837
0.23447684822975712,0.0,1.0,0.06076381145382777,0.047896228125392105,0.5193901027760387,0.2,13.647532541399503,8.191001239597108,27.888953811592927,1.5034854994180342,0.06852698756981367,Canada,Manitoba,17.341684350883053
0.6162458767995261,0.7251630054554293,1.0,0.012706413180533893,0.014146346560741563,0.0,0.2,46.1355116802558,2.4223844011332876,144.06166384738503,0.21328420441879192,0.01768178726529815,Costa Rica,,24.168104223443716
0.7605851136908468,0.9129465328856685,1.0,0.108854568444008,0.1148626357401811,1.3992363321745618,0.2,211.56020046733371,0.6959309638638143,41.782098470918754,0.16438025091880437,0.004268066240722708,Bosnia and Herzegovina,,4.845361059394686
0.39197187208262296,0.7051400875923536,1.0,0.01935536367419144,0.051626998042287806,0.4494868523564998,0.19979192895152795,453.9994595545812,7.285897378381099,151.04454603403155,1.4358707104838642,0.0028387478807306655,Australia,Western Australia,15.240532042663544
0.0,0.7357893347805655,0.6276841879098356,0.461292339538984,0.32,0.0,0.0,5.363190920083726,2.6450153098357854,65.99830138627408,1.9479627181877515,0.007416247089948403,Aruba,,8.433641242050978
0.7846557015622602,1.9999914715704405,1.0,0.00643921795004565,0.13873498809156856,0.0,0.1260811534946933,245.79805484633945,7.758273878104799,48.815501074131475,1.2372739782166167,0.005178367702972943,Canada,Alberta,137.69046274887978
0.8009059475469953,2.0,1.0,0.01077398861697132,0.24905075189279682,0.8045274804337845,0.2,53.267746019129305,1.3908731122222928,166.95031645876975,1.6791247141547154,0.015881870161443542,Cuba,,24.933695811146382
1.0,0.3886246678471972,0.0,0.04713376330166269,0.32,0.0,0.19995011767325313,83.25566506409817,2.8036736228352037,38.240578689822314,0.023092840519852942,0.028375667027282888,Belgium,,3450.6780526429657
0.37271259242658017,0.9081063055370452,1.0,0.9980855335193523,0.0006634049003925169,1.1410575240201295,0.2,7.289608173931765,0.22039898796686863,99.08668571942792,1.286777017870918,0.0021366032467628675,Bahamas,,91.19693506351612
0.0266306987527155,0.4953070145373255,1.0,0.017422883925903854,0.0008816985083929807,1.7486305551932322,0.1994194565430154,1.4952640383623477e-06,8.22,6.567966336360371,1.999999875588617,0.825500180896679,Cambodia,,2.92740896155986
0.9940211910057339,0.13342277508891764,0.005980990023523272,0.002427188384661383,0.0008356591099804578,3.964019815225045,0.005574077576428268,8.524671886913282,0.02300057387134425,19.75426515364,0.7581244927696389,0.000933949037813199,Barbados,,13546.008642779754
0.9256214137548181,0.197327980872903,0.494598202607991,0.006956616789461467,0.17000324134986797,0.0,0.1840438888825486,185.33782101009692,3.5811620518001783,13.189891960492764,1.5095129242659884,0.0023138166643827556,Canada,Ontario,138.8991415446392
0.7335606944605103,1.7396873350285242,1.0,0.08992381275222285,0.32,0.23896797107488188,0.1390277786644316,336.81586124219876,4.266977147496302,48.64662605033652,1.5366667552471216,0.004978589732322719,Algeria,,8.986364749193152
0.7014345564984918,1.8246585591632856,1.0,0.05600544427268003,0.16668555306497254,0.9410951780282353,0.2,303.2868071665816,7.302892015980538,162.15213158543656,1.555461589115069,0.0012221097823063045,Bulgaria,,52.807861091022005
0.4000578004253106,0.7542226354208597,1.0,0.07451679176989576,0.010916604517053277,1.0492050037084821,0.2,36.38077506856339,0.053662239182406424,84.67503390849208,0.4207260696741635,0.0575928524659734,Australia,Queensland,24.33867213445928
0.704821439647923,1.9997363617173378,0.5291027909202214,0.019116094292420893,0.31028283835308584,0.0,0.004632444568180061,453.58091462794255,4.198209631475006,123.42264349283778,0.8781558456284229,0.0004916265399318033,Angola,,53.338214363065305
0.3234269162288882,0.4613902514248259,1.0,0.046104698749257295,0.1442820390949279,0.0,0.15791675647545583,90.9440647836639,0.27379459125897654,89.27618448294271,1.70398029618039,0.005528097225819105,Australia,Tasmania,14.399926802500346
0.3048034981971791,0.009652016972599983,1.0,0.013585004520337174,0.052276298424088576,0.0,0.2,453.9975479969578,3.6803224232884215,92.25541604659912,1.0731597170233727,0.0024957929871808294,Australia,South Australia,20.203722340256533
0.8887788643341653,0.31852000431074123,1.0,0.07425508978300675,0.12051876702176478,1.3362005325621356,0.2,46.439313203547854,4.273047903312154,28.953692150249267,0.7022659421974735,0.018079268754321434,Afghanistan,,58.92329901464598
0.3685727804472022,1.97536758143665,1.0,0.019819541964794185,0.0006125355792922504,2.4617198522960786,0.10512229266900674,66.66598477252069,6.602574893130811,13.889625379309885,0.6151578849839168,0.0010277747973271407,British Virgin Islands,,5.652891957864211
0.4702709106975812,1.6714048759664115,1.0,0.0014273002828859571,7.63996809885481e-05,3.258455056095446,0.2,9.708279136966153e-06,5.755381853010428,24.345782860246217,0.2849148685774816,0.20074468495914213,Dominica,,12.50037796378625
0.5982075330395723,1.0670228777961652,0.005483019646738624,0.010983292963697044,0.014664279524099275,0.0001694437549093542,0.1055048078208231,424.685257434881,8.010442332240478,1.6147634944534424,1.9734735408574067,8.589203532915835e-05,Central African Republic,,513.0448522972868
0.0,0.7599736695937018,0.052590028699328606,0.2704661655730426,0.32,0.0,0.0003715995639510639,280.7717166258172,5.108605588168688,181.19089404904605,1.349714461785493,0.0001628793026144389,Australia,Australian Capital Territory,0.4984276129671968
1.0,2.0,0.46195331156839975,0.017137697245199757,0.13230798377323666,0.0,0.10626182753615465,194.1530884493808,8.075707381605069,99.50037411303754,1.0425984190183497,0.011099164915887279,Austria,,1085.8590865050314
0.3642789375309127,0.0003249434185726823,1.0,0.01635331162107656,0.03506713436052563,0.0,0.19986618769947295,12.892043150789437,8.22,9.253899621711014,2.0,0.19844262759190767,Australia,,22.25835296898972
0.6601198040046337,1.8856686535069582,1.0,0.00021073337438792805,0.0007042767404850658,1.8063154979340936,0.2,0.2966478460101329,8.185700621831169,32.79901235773584,1.507184543091644,1.0,Curacao,,148.6735149293508
0.4303569692771558,0.0,1.0,0.00047709836220799495,0.08693893984729104,0.4731418311997552,0.026289587299012693,380.1706987832533,8.22,5.752202586474979,0.3824488327655473,0.0018697262693607734,Armenia,,87.68153378075671
0.8551335496047758,2.0,1.0,0.031405260524030254,0.31999940380486785,0.6460983395260588,0.2,139.23737789097294,4.465538748440016,186.2135354136094,1.0974407513470128,0.014213660544964958,Argentina,,70.83452957357646
0.8029995684179114,2.0,1.0,0.013446219313288932,0.0009992377183181134,2.792196468740709,0.2,0.37912068441202257,0.7496452086910104,135.42526094471663,0.840160861857691,1.0,French Polynesia,,77.0961931238471
0.46086960077035444,1.9457716005698966,1.0,1.0,0.020283538327062617,1.957188585745982,0.1958605383278966,136.6299200539241,2.5726574024518527,7.251834994859104,2.0,0.0026021035332864555,Canada,Yukon,7.884895343077083
0.2847158728990465,1.4519529185248299,1.0,0.015945858250746126,0.2521802858508792,0.0,0.2,303.91944649124866,4.774904804386953,11.536048588820261,2.0,0.003114184891413308,Burkina Faso,,17.910443060068495
0.7299430326382454,1.8208061950282635,1.0,1.0,0.29192767029711775,0.35518307657590964,0.2,7.058986175399557,7.019255457492632,109.52902088433552,1.1905703986746938,0.0025821109494425735,Bermuda,,4.136953004477832
0.8397248104617104,2.0,1.0,0.019502643478795934,0.05006180311538165,0.14456457930137712,0.2,0.4455910313682692,7.520772350601938,62.530062986378084,1.497355850801195,1.0,Cote d'Ivoire,,72.92201743075302
0.6743874932611231,1.2609411605147327,1.0,0.010379835696244344,0.07859135384019476,0.0,0.2,321.53033637975705,5.016449610302873,173.48919000209804,0.9061598982090917,0.006498720168865365,Croatia,,36.006229341268586
0.5366330191550258,0.898147956174745,0.01739086706478389,0.014696157994723569,0.0007622162475708905,3.27044415901376,0.01762476954749789,98.50201727238262,3.8427441216772915,8.109394230247515,1.9982634459248636,0.001885012054439343,Ghana,,49.67904569811641
0.45251208204448445,2.0,1.0,0.00761457056258541,0.0,3.6327874106289304,0.2,0.15740801508959823,4.070872963620589,39.00149204049424,1.9162382622712553,1.0,Eritrea,,25.219391626223555
0.624822885863519,0.23048202540878968,1.0,0.01575894887549989,0.00015397795199589837,2.966505295047213,0.05213175461476409,68.64897139235092,2.6601243613446766,20.114285659304507,0.4602502156670587,0.006843108569233112,Botswana,,48.28128119348934
0.21042017318728257,0.0003640381835204529,1.0,0.017590782858937892,0.06769816099804285,0.9487153253666699,0.10729612174105593,451.6938157183773,8.22,3.9965783965501576,2.0,0.0021001060927946964,Australia,Victoria,8.66304857239835
0.5477517281222696,0.36653022909205646,0.0,1.0,0.04247067188164046,4.5,0.2,8.943977405181093,5.3568661829601725,6.032550778745656,2.0,0.08495632097696178,Belarus,,237.94670927065744
0.6257131363918376,2.0,1.0,0.15001438853859397,0.043720967948161625,4.49993909613159,0.2,0.7445582926238669,0.10563710865165632,156.62383657575236,1.485623928306509,1.0,Cyprus,,32.704417481855565
0.27490595136999996,0.0,1.0,1.0,0.32,0.0,0.002162141095374995,23.52863383040267,8.22,16.275049791382052,1.394450493596853,0.0035228775374170846,Guadeloupe,,14.413293584271674
0.7533209805205878,0.7752989096147218,1.0,0.018116115298731916,0.18857973074236747,0.0,0.089459549619528,225.00150758674386,2.222287318939698,27.29141937322953,1.814111088987992,0.005128040178251073,Cameroon,,25.868333930922333
0.9997923548135074,1.9318414133243909,1.0,0.1574732582006002,0.12878221834900966,4.5,0.04732151990066565,289.49764628954733,8.22,30.844338479015313,1.4676633687554774,0.013508981115622218,Bangladesh,,702.6700200704898
1.0,2.0,0.8704983155051594,0.03762806805410908,0.32,0.0,0.025236048227038795,114.67480271020487,0.9924131154543332,88.63148978602521,1.7471282004887994,0.006117822056444343,Hungary,,88.56697758981015
0.8411156150133082,1.2899980166401406,0.0,0.007725731863681418,0.000947862809096145,3.0173915884370217,0.0023490223078139034,1.0501400606470865,5.964707572414754,29.363512141152416,0.23184580189944848,0.03267292216594194,French Guiana,,582.0146428824928
0.7841558820222542,0.0,1.0,0.010755493471353406,0.11827438368034025,0.0,0.03131178549582133,372.4220021371106,8.22,8.234102727048759,0.5245265820465637,0.0016970448383834854,Czechia,,29.610212725018776
0.896469558323751,1.317198592994548,0.0,0.019646992262026375,0.08721254265830032,4.5,0.008714950989803627,0.23436871426224454,8.13588844954653,33.54844785033022,1.5741466386921492,1.0,Gabon,,7198.181049208337
0.5642439974118734,0.9021883698191221,1.0,0.1504453220193901,0.15622965757426607,3.2569755145029267,0.19666279296818484,67.8738077300876,5.850420780859316,27.909287117659733,0.25765612072390365,0.013059626742794438,Albania,,23.39764010284932
0.45297184509021954,0.6381845526652505,1.0,0.745908228504564,0.004479282806510032,4.5,0.2,144.66574883087577,1.4751947791517566,115.68939916669041,0.8212566255283336,0.017483584244294723,Djibouti,,65.83807822068206
0.9983655089847101,0.5529544854330719,1.0,0.16584736460603888,0.03490281770833385,1.6173450756152212,0.05793163613706276,169.79936545598085,6.812289502570723,189.36462567888952,1.8815378202490374,0.0037150914969142196,Kazakhstan,,58.347998439613235
0.7612869420892442,2.0,1.0,0.01804890201071875,0.0,0.9590418809239054,0.2,0.07653131586174325,1.4627129808748904,36.259040377744896,0.21128016710281372,1.0,Greenland,,6.4459350206964565
0.6857644982849171,1.5255584547548158,1.0,0.01695296595063045,0.07496479870919913,0.46467981446351136,0.1136780931401809,257.792510954135,8.219709385293815,29.5076508410332,1.615880660024025,0.004139703978571947,Belize,,495.44735625367304
1.0,0.36120994492623026,0.0,0.018380309936574024,0.0007770675915353964,0.12719817101534137,0.1219539913370492,375.24223722245694,2.27074120898525,22.36390375904167,1.0281837616255547,0.0018217789984243948,Cook Islands,,38.75157990175762
1.0,2.0,0.9943105736686968,0.00031095881717502216,0.00039425439481627356,2.269130244139351,0.2,0.5842320447526643,4.527756304404571,41.455812143323726,1.465678264384529,1.0,Gambia,,1022.1343843213598
0.8842941848933251,1.575482671415964,1.0,0.012980682305085534,0.04921265224647026,0.0,0.18541439553064354,71.17687320357982,4.323119524802203,8.97950553400002,2.0,0.006710894796138547,Israel,,72.81599574120801
0.7430531898198338,0.86921958685486,0.0,0.04605483227113921,0.28819461979614674,0.37699811581359643,0.11328611567776067,55.0440506433202,7.965304529223969,33.064432717582115,1.3921778022637765,0.014645142238822052,Egypt,,11028.130357209056
0.7076731413850523,2.0,1.0,0.0824570342821287,0.037498616122281135,1.0645373244734302,0.2,361.8716595279748,6.872585885180046,178.9107461509201,1.5459077690972904,0.010636930177747653,Estonia,,98.01237273012498
0.24192255022019207,2.0178712587487764e-05,1.0,0.0025215678675589714,0.0005612206460730018,3.4264457540170863,0.2,171.02161242309327,0.2845605857616391,134.87647309937802,0.02433861005746607,0.002353171815883208,Faroe Islands,,12.79455965337676
0.08959967759581058,0.0,1.0,0.08713777438266068,0.2116716659074817,4.5,0.2,3.6158143129205262,8.22,1.578491295944886,2.0,0.13352464149422094,Guernsey,,8.065686824941212
0.5145424955182567,0.39086267434733524,1.0,0.0006542390442201285,0.006553847786526236,0.0,0.2,72.87701942494972,7.488328022065101,54.558913786655125,0.17467899571160572,0.030484465270211883,Laos,,10.744231544382503
0.7378465282714183,2.0,1.0,0.031857228108377204,0.23448127762664725,0.8366827740116908,0.2,104.5846076607739,7.939731462703973,160.7250683708637,0.6251987300282238,0.026327973147966095,Finland,,2.8814667876144484
0.7173119247902116,1.7390918258340662,0.0,0.0039311698608821555,0.0824087476811459,0.0,0.2,1.0087032182699796,4.108961242682345,30.38645376491871,1.707923315454013,0.27371701307081736,El Salvador,,4550.188655008981
0.7269068610734661,1.8935350103931627,1.0,0.01588552192716941,0.02081643318353595,0.0,0.06413776585062371,114.8254864564468,6.172127342285629,43.494234388054394,1.3255699239565968,0.0077726606636872985,Iceland,,446.72222548298663
0.5285770072408034,0.03591393069310023,0.0,0.012585942968739161,0.13678215135023117,0.3536335831873731,0.0024712326458166266,1.977747359299168,8.09112338046599,31.812739102341038,0.7226648733941801,0.3916179438532687,Lesotho,,2532.197706172188
0.49397246389844063,0.006908270403374321,1.0,0.03984490677013765,0.1910991260369666,0.0,0.2,0.869880240060858,6.477019729081694,26.793781222350983,1.2210596492615378,1.0,Honduras,,82.10137451986085
0.9350334378213593,0.9825987138454837,0.9371461544396568,0.14784588891647807,0.12995243636064613,0.9292591111482285,0.07398014847131112,54.019226495359156,5.236693144268642,29.7030444866241,1.2203275000648937,0.018278044604291072,Dominican Republic,,322.70663046999505
0.8141501159770785,1.999952293207501,1.0,0.14897404926621788,0.08165647159682556,2.012331164393396,0.2,108.90576679278024,6.506115836622834,106.02462378622528,1.025022847520825,0.004064573363019221,Guatemala,,89.45613302072688
1.0,1.5229031632004637,0.0,0.05433267848227818,0.32,0.0,0.19069792721432302,330.2972017447686,4.259976109011456,39.73979795541092,0.6203528960499369,0.021037113819185962,Italy,,4605.500883230284
0.5318437317282505,1.2438027794292028,1.0,0.06205118742249179,0.13904293457083547,1.0047288089179491,0.2,118.3490569737209,8.219037626292845,31.157251238121404,0.5867469120661029,0.008082209406384731,Andorra,,144.40962005630712
0.5096014764745204,0.6411479122039249,1.0,0.03262747297131255,0.32,0.0,0.2,78.05505915989491,3.5193101396712443,49.3866066634655,0.5583733492530882,0.005747139713059334,Isle of Man,,39.801807268667304
0.3981178578534412,1.9999364679990226,1.0,0.015627615737080866,0.07306509536381059,4.5,0.19999220939219556,0.40246644634472956,2.338739632895747,10.107154530154173,1.9962868758715624,1.0,Georgia,,29.515564041841717
0.2258410158499258,0.0,1.0,0.008004217035733951,0.018247419142581364,0.0,0.2,0.6427190726945965,8.22,4.262860939814996,2.0,0.5630103324843018,Guinea-Bissau,,29.081175570923534
0.793741797199549,1.9937118455713967,1.0,0.03330980824437697,0.21813321700626936,0.630451702777085,0.2,158.98913087231514,8.208332966127761,147.99973616593888,1.3845608626412433,0.0021939423365236895,Greece,,42.24498111290122
0.9481198692446047,1.6800539947334905,1.0,0.14397506189633938,0.27857274398311727,3.2667878139865762,0.1893109906445468,92.1359557688934,3.648196604539356,83.57367760973045,0.7811746434352269,0.007130908949394817,Iraq,,47.78339558494532
